pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,fare_amount
40.76,-73.97,40.74,-73.92,14
40.76,-74,40.76,-73.97,14
40.72,-73.98,40.71,-73.94,14
40.71,-74,40.73,-73.98,14
40.74,-73.98,40.78,-73.95,14
40.77,-73.96,40.79,-73.95,14
40.78,-73.98,40.75,-73.94,14
40.72,-73.99,40.7,-73.99,14
40.74,-73.97,40.74,-73.98,14
40.71,-73.99,40.75,-73.99,14
40.77,-73.99,40.77,-73.96,14
40.79,-73.95,40.76,-73.97,14
40.73,-74,40.79,-73.97,22
40.73,-74,40.77,-73.96,22
40.73,-73.98,40.81,-73.96,22
40.78,-73.95,40.72,-73.99,22
40.73,-74,40.79,-73.97,22
40.72,-74,40.77,-73.96,22
40.78,-73.95,40.78,-73.91,16.5
40.75,-74,40.79,-73.94,22
40.73,-74,40.79,-73.97,22
40.71,-74.01,40.78,-73.95,22
40.8,-73.97,40.86,-73.93,22
40.77,-73.92,40.75,-73.99,22
40.74,-73.99,40.78,-73.98,22
40.68,-74,40.73,-73.98,22
40.68,-73.99,40.72,-73.98,22
40.74,-73.99,40.69,-73.98,22
40.77,-73.98,40.72,-73.99,22
40.73,-73.99,40.68,-74,22
40.75,-73.99,40.71,-73.95,22
40.74,-73.99,40.77,-73.92,22
40.73,-74.01,40.71,-73.92,22
40.78,-73.95,40.71,-74.01,22
40.76,-73.99,40.73,-74.01,22
40.73,-73.99,40.78,-73.91,22
40.74,-74,40.71,-73.95,22
40.75,-73.98,40.75,-73.98,22
40.71,-73.96,40.78,-73.95,22
40.77,-73.99,40.72,-73.94,22
40.71,-73.98,40.76,-73.99,22
40.72,-74,40.68,-73.97,24
40.74,-74.01,40.77,-73.95,22
40.78,-73.98,40.71,-74.02,22
40.68,-73.98,40.75,-73.99,22
40.84,-73.94,40.76,-74,22
40.75,-73.99,40.77,-73.93,22
40.79,-73.98,40.74,-74,22
40.74,-74,40.8,-73.96,22
40.76,-73.96,40.73,-73.85,22
40.74,-74.01,40.78,-73.95,22
40.76,-73.96,40.71,-74.01,22
40.76,-73.99,40.8,-73.96,22
40.73,-73.99,40.77,-73.92,22
40.71,-74.01,40.75,-73.99,22
40.77,-73.95,40.71,-74.02,22
40.77,-73.96,40.83,-73.95,22
40.77,-73.99,40.72,-73.99,22
40.78,-73.96,40.72,-73.89,22
40.65,-73.78,40.72,-73.82,22
40.76,-73.97,40.73,-73.85,22
40.76,-73.96,40.8,-73.96,22
40.69,-73.99,40.73,-74.01,16.5
40.72,-73.98,40.77,-73.99,17.5
40.73,-74,40.78,-73.98,17.5
40.72,-74,40.7,-73.93,17.5
40.73,-74,40.69,-73.96,17.5
40.74,-74,40.72,-73.96,17.5
40.75,-73.99,40.72,-74,14.5
40.8,-73.94,40.85,-73.94,14
40.76,-73.96,40.73,-74,17.5
40.73,-73.99,40.77,-73.95,17.5
40.77,-73.96,40.72,-74,17.5
40.73,-73.98,40.78,-73.95,14.5
40.76,-73.97,40.77,-73.93,14.5
40.71,-74,40.71,-73.94,14.5
40.78,-73.95,40.72,-73.99,17.5
40.72,-73.96,40.73,-73.98,14.5
40.68,-73.98,40.72,-73.95,17.5
40.75,-73.98,40.79,-73.95,17.5
40.74,-74,40.69,-73.99,17.5
40.72,-73.99,40.78,-73.95,18
40.73,-73.99,40.76,-73.97,14.5
40.74,-74,40.78,-73.95,17.5
40.75,-73.98,40.79,-73.98,14.5
40.72,-73.99,40.78,-73.98,25
40.74,-74.01,40.76,-73.96,17.5
40.77,-73.99,40.74,-74.01,17.5
40.75,-73.94,40.75,-73.99,14.5
40.7,-74.01,40.76,-73.97,17.5
40.73,-73.98,40.68,-73.97,17.5
40.75,-73.99,40.78,-73.95,17.5
40.74,-73.99,40.77,-73.95,14.5
40.75,-73.95,40.71,-73.93,17.5
40.76,-73.98,40.74,-74,17.5
40.73,-74.01,40.79,-73.98,17.5
40.72,-73.99,40.74,-73.99,17.5
40.77,-73.96,40.73,-73.99,14.5
40.76,-73.93,40.75,-73.99,17.5
40.75,-73.99,40.71,-73.98,17.5
40.76,-73.97,40.73,-74,17.5
40.72,-73.99,40.77,-73.99,17.5
40.74,-73.99,40.75,-73.96,12
40.77,-73.96,40.72,-73.99,17.5
40.73,-73.99,40.77,-73.99,17.5
40.7,-74.01,40.75,-73.98,17.5
40.68,-73.96,40.73,-73.99,17.5
40.66,-73.99,40.62,-74.03,17.5
40.77,-73.98,40.75,-73.9,17.5
40.75,-73.99,40.76,-73.99,14.5
40.74,-74,40.77,-73.99,14.5
40.78,-73.98,40.81,-73.94,14.5
40.73,-73.98,40.72,-73.94,14.5
40.77,-73.91,40.77,-73.91,14.5
40.74,-73.99,40.77,-73.99,14.5
40.77,-73.95,40.76,-73.92,14.5
40.75,-74,40.76,-73.97,14.5
40.77,-73.98,40.74,-73.98,14.5
40.74,-73.99,40.71,-74.02,14.5
40.76,-73.99,40.75,-73.98,14.5
40.73,-74,40.69,-73.92,22.5
40.78,-73.95,40.72,-74,22.5
40.74,-74,40.7,-73.92,22.5
40.76,-73.96,40.73,-73.85,22.5
40.75,-74,40.76,-73.99,22.5
40.78,-73.95,40.86,-73.94,22.5
40.7,-73.93,40.75,-73.94,22.5
40.76,-73.98,40.73,-74,22.5
40.78,-73.96,40.74,-74.01,22.5
40.85,-73.94,40.76,-73.99,22.5
40.79,-73.98,40.74,-74,22.5
40.76,-73.96,40.74,-73.98,22.5
40.74,-73.98,40.66,-73.96,22.5
40.74,-74,40.78,-73.96,22.5
0,0,0,0,22.5
40.73,-73.99,40.74,-73.9,22.5
40.78,-73.98,40.86,-73.94,22.5
40.78,-73.98,40.71,-74.01,22.5
40.75,-73.99,40.75,-73.96,17
40.74,-74,40.69,-73.96,22.5
40.8,-73.96,40.86,-73.91,22.5
40.75,-74,40.81,-73.95,22.5
40.73,-73.98,40.81,-73.95,22.5
40.72,-73.96,40.76,-73.97,22.5
0,0,0,0,22.5
40.77,-73.96,40.84,-73.94,22.5
40.75,-73.98,40.82,-73.94,22.5
40.79,-73.97,40.74,-74,22.5
40.77,-73.96,40.7,-74.01,22.5
40.72,-73.96,40.66,-74,22.5
40.78,-73.94,40.73,-74.01,22.5
40.76,-73.97,40.69,-73.97,22.5
40.79,-73.95,40.73,-73.98,22.5
40.77,-73.96,40.73,-74,22.5
40.76,-73.98,40.72,-74.01,22.5
40.78,-73.97,40.72,-73.99,22.5
40.85,-73.94,40.77,-73.95,22.5
40.65,-73.79,40.71,-73.84,22.5
40.8,-73.96,40.73,-73.98,22.5
40.79,-73.98,40.72,-73.99,22.5
40.72,-74,40.77,-73.95,22.5
40.75,-73.99,40.76,-73.93,22.5
40.74,-73.99,40.8,-73.96,22.5
40.76,-73.99,40.71,-74.02,22.5
40.76,-73.99,40.74,-73.98,22.5
40.74,-73.98,40.8,-73.97,22.5
40.79,-73.97,40.73,-73.99,22.5
40.77,-73.99,40.83,-73.94,22.5
40.76,-73.99,40.76,-73.91,22.5
40.69,-73.99,40.62,-74.04,22.5
40.68,-73.98,40.62,-73.94,22.5
40.75,-73.98,40.82,-73.94,22.5
40.73,-74,40.77,-73.95,22.5
40.8,-73.94,40.72,-73.99,22.5
40.75,-73.99,40.69,-73.99,22.5
40.68,-73.98,40.7,-73.92,22.5
40.75,-73.99,40.77,-73.92,22.5
40.74,-74,40.79,-73.97,22.5
40.85,-73.93,40.85,-73.93,22.5
40.76,-73.97,40.71,-74.01,22.5
40.78,-73.95,40.7,-74.01,22.5
40.74,-73.99,40.76,-73.92,22.5
40.75,-73.98,40.71,-74.01,22.5
40.71,-74.01,40.78,-73.96,22.5
40.73,-73.98,40.8,-73.96,22.5
40.71,-74.01,40.69,-73.93,22.5
40.68,-73.97,40.73,-73.98,22.5
40.74,-73.98,40.77,-73.91,22.5
40.77,-73.96,40.7,-74.01,22.5
40.71,-73.93,40.66,-73.98,22.5
40.77,-73.96,40.7,-74.01,22.5
40.76,-73.98,40.76,-73.99,22.5
40.72,-73.99,40.78,-73.98,22.5
40.78,-73.95,40.72,-73.99,22.5
40.73,-73.98,40.79,-73.98,22.5
40.74,-74.01,40.68,-73.98,18
40.77,-73.96,40.72,-73.99,18
40.75,-73.99,40.74,-73.98,18
40.71,-74.01,40.78,-73.98,18
40.75,-73.98,40.71,-73.96,20.5
40.73,-74,40.72,-73.94,18
40.74,-73.98,40.78,-73.98,18
40.79,-73.97,40.75,-73.96,18
40.73,-73.95,40.69,-73.92,18
40.75,-73.99,40.78,-73.96,18
40.74,-73.95,40.78,-73.98,18
40.75,-73.98,40.73,-74,18
40.73,-74,40.7,-73.95,18
40.74,-73.98,40.76,-73.92,18
40.73,-74,40.78,-73.95,18
40.76,-73.99,40.72,-73.99,18
40.78,-73.95,40.76,-74,18
40.73,-73.98,40.78,-73.95,18
40.72,-73.96,40.68,-74.01,18
40.72,-73.99,40.76,-74,18
40.73,-73.86,40.76,-73.91,18
40.74,-73.97,40.77,-73.99,18
40.78,-73.95,40.74,-74,18
40.71,-73.92,40.69,-73.93,18
40.72,-73.98,40.68,-73.98,18
40.68,-73.94,40.68,-74.01,18
40.77,-73.95,40.75,-73.89,18
40.76,-74,40.78,-73.96,18
40.74,-73.98,40.8,-73.97,18
40.73,-73.96,40.72,-73.98,18
40.74,-73.92,40.75,-73.99,18
40.73,-73.98,40.77,-73.92,18
40.73,-74,40.74,-73.95,23
40.78,-73.96,40.85,-73.94,23
40.72,-73.99,40.68,-73.97,15
40.77,-73.97,40.73,-73.99,15
40.76,-73.97,40.74,-73.99,15
40.77,-74,40.74,-73.98,15
40.73,-73.99,40.67,-73.95,23
40.74,-73.99,40.77,-73.92,23
40.74,-73.98,40.78,-73.95,15
40.68,-73.99,40.76,-73.97,23
40.74,-73.99,40.69,-74,23
40.75,-73.99,40.78,-73.95,23
40.74,-74,40.76,-74,15
40.75,-73.95,40.76,-73.91,15
40.77,-73.92,40.72,-73.96,23
40.78,-73.96,40.77,-73.93,15
40.76,-73.98,40.77,-73.92,23
40.72,-74,40.72,-74.01,15
40.74,-74,40.72,-73.96,23
40.72,-74.01,40.79,-73.97,23
0,0,0,0,23
40.78,-73.97,40.74,-73.98,15
40.73,-73.99,40.72,-73.96,15
40.72,-73.99,40.77,-73.98,23
40.78,-73.98,40.83,-73.95,15
40.81,-73.95,40.75,-74,23
40.85,-73.94,40.76,-73.99,23
40.72,-74,40.75,-73.96,17.5
40.73,-73.99,40.79,-73.97,23
40.73,-74,40.78,-73.95,23
40.76,-73.99,40.7,-74.01,23
40.79,-73.97,40.72,-73.99,23
40.74,-74,40.82,-73.95,23
40.71,-74.01,40.68,-73.94,23
40.72,-74,40.64,-74.01,23
40.71,-74.01,40.77,-73.95,23
40.75,-73.98,40.68,-74,23
40.75,-74,40.81,-73.94,23
40.71,-74.01,40.77,-73.98,23
40.74,-73.92,40.8,-73.96,23
40.74,-73.99,40.79,-73.97,23
40.77,-73.99,40.85,-73.93,23
40.82,-73.95,40.74,-74,23
0,0,0,0,23
40.74,-74,40.77,-73.92,23
40.76,-73.99,40.72,-73.97,23
40.7,-73.99,40.76,-73.93,23
40.74,-74.01,40.76,-73.97,23
40.78,-73.95,40.72,-73.99,23
40.76,-73.97,40.83,-73.95,23
40.74,-73.99,40.78,-73.95,23
40.72,-73.99,40.75,-73.98,23
40.78,-73.95,40.83,-73.86,23
40.73,-73.98,40.77,-73.96,23
40.76,-73.97,40.71,-74.02,23
40.77,-73.99,40.75,-73.97,23
40.78,-73.98,40.73,-73.98,23
40.78,-73.95,40.71,-74.01,23
40.75,-73.98,40.75,-73.9,17.5
40.75,-73.9,40.74,-73.98,17.5
40.74,-73.98,40.7,-73.98,15
40.79,-73.96,40.76,-73.94,15
40.76,-73.99,40.75,-73.99,15
40.71,-74,40.72,-73.94,15
40.76,-73.98,40.76,-73.99,15
40.72,-73.99,40.75,-73.98,15
40.7,-74.01,40.74,-73.98,15
40.76,-73.99,40.8,-73.97,15
40.72,-73.99,40.75,-73.99,15
40.76,-73.96,40.69,-73.99,23.5
40.76,-73.97,40.74,-74.01,23.5
40.73,-73.98,40.79,-73.95,18.5
40.74,-74,40.78,-73.96,18.5
40.72,-74.01,40.73,-73.95,18.5
40.73,-74,40.78,-73.95,18.5
40.77,-73.97,40.75,-73.98,18.5
40.73,-74.01,40.79,-73.98,18.5
40.74,-73.99,40.7,-73.92,23.5
40.71,-74.02,40.71,-73.96,18.5
40.76,-73.99,40.7,-74.01,18.5
40.73,-73.98,40.79,-73.95,18.5
40.75,-73.98,40.8,-73.97,23.5
40.77,-73.97,40.71,-74.01,23.5
40.74,-73.99,40.7,-74.02,18.5
40.76,-73.99,40.81,-73.93,23.5
40.7,-73.95,40.77,-73.96,23.5
40.72,-74,40.77,-73.96,18.5
40.74,-73.98,40.67,-73.98,23.5
40.75,-73.98,40.73,-73.98,18.5
40.71,-73.95,40.75,-74,23.5
40.76,-73.97,40.82,-73.94,18.5
40.69,-73.98,40.74,-73.98,18.5
40.72,-73.99,40.78,-73.96,23.5
40.72,-73.99,40.78,-73.98,23.5
40.73,-73.99,40.78,-73.97,18.5
40.75,-73.98,40.7,-73.94,23.5
40.73,-73.98,40.69,-73.95,23
40.77,-73.96,40.74,-74,18.5
40.74,-74,40.78,-73.95,23.5
40.74,-73.99,40.76,-73.9,23.5
40.73,-73.98,40.67,-73.98,23.5
40.76,-74,40.71,-74.01,18.5
40.75,-73.98,40.82,-73.94,23.5
0,0,0,0,18.5
40.73,-73.99,40.7,-73.91,23.5
40.74,-73.96,40.67,-73.96,23.5
40.71,-74.01,40.76,-73.96,18.5
40.8,-73.97,40.75,-74,18.5
40.74,-73.98,40.79,-73.97,18.5
40.79,-73.94,40.77,-73.92,23.5
40.79,-73.98,40.73,-73.99,23.5
40.78,-73.91,40.75,-73.98,18.5
40.72,-73.99,40.79,-73.97,23.5
40.72,-74,40.66,-73.98,18.5
40.77,-73.96,40.73,-74,18.5
40.75,-73.89,40.72,-73.96,18.5
40.75,-73.98,40.81,-73.96,18.5
40.72,-73.99,40.8,-73.96,23.5
40.71,-74.01,40.75,-73.96,23.5
40.82,-73.94,40.73,-73.98,23.5
40.73,-73.98,40.78,-73.98,23.5
40.76,-73.98,40.83,-73.94,23.5
40.72,-73.99,40.66,-73.98,23.5
40.72,-74,40.77,-73.95,23.5
40.73,-73.99,40.79,-73.97,23.5
40.78,-73.95,40.71,-74.02,23.5
40.78,-73.96,40.7,-74.01,23.5
40.71,-74.02,40.77,-73.96,23.5
40.78,-73.98,40.87,-73.93,23.5
40.73,-74,40.78,-73.95,23.5
40.74,-73.99,40.67,-73.96,23.5
40.73,-74,40.79,-73.98,23.5
40.82,-73.95,40.86,-73.89,23.5
40.73,-73.98,40.68,-74.01,23.5
40.72,-73.96,40.66,-73.99,23.5
40.77,-73.96,40.69,-74,23.5
40.74,-73.98,40.81,-73.97,23.5
40.69,-73.99,40.64,-74.03,23.5
40.71,-73.99,40.8,-73.95,23.5
40.74,-74,40.8,-73.96,23.5
40.75,-73.99,40.72,-73.95,23.5
40.72,-73.95,40.68,-73.97,23.5
40.76,-73.97,40.72,-74.01,23.5
40.72,-73.96,40.74,-73.99,23.5
40.69,-73.99,40.76,-73.96,23.5
40.78,-73.98,40.73,-74,23.5
40.72,-73.96,40.76,-73.98,18
40.73,-74,40.74,-73.96,18
40.74,-74,40.85,-73.94,32
40.65,-73.79,40.68,-73.96,48.5
40.65,-73.79,40.64,-73.96,42
40.72,-73.99,40.66,-73.96,21.5
40.73,-74,40.72,-74,6
40.73,-73.98,40.77,-73.92,22
40.76,-73.97,40.69,-73.83,32.5
40.77,-73.95,40.75,-73.99,11.5
40.74,-74.01,40.78,-73.95,25
40.77,-73.97,40.74,-73.98,8.5
40.75,-74,40.85,-73.93,27
40.74,-73.98,40.75,-73.91,18.5
40.74,-73.99,40.85,-74,55.5
40.81,-73.93,40.81,-73.93,26.3
40.76,-73.97,40.75,-73.99,13
40.79,-73.97,40.8,-73.96,5
40.75,-73.99,40.83,-73.86,39.5
40.73,-74,40.76,-73.99,15
40.78,-73.94,40.75,-73.98,14.5
40.78,-73.98,40.75,-73.97,15.5
40.77,-73.99,40.73,-73.86,29.5
40.73,-74,40.74,-73.98,15.5
40.77,-73.87,40.66,-73.94,35
40.64,-73.78,40.63,-73.9,30
40.77,-73.87,40.66,-73.91,38
40.74,-73.99,40.68,-73.89,35
40.72,-73.99,40.75,-73.98,17.5
40.74,-74.01,40.66,-73.96,26.5
40.77,-73.87,40.78,-73.98,35
40.73,-73.99,40.67,-73.98,20.5
40.81,-73.96,40.81,-73.94,7.5
40.72,-73.99,40.71,-73.9,19
40.77,-73.98,40.72,-73.98,23
40.73,-74,40.61,-74.04,33.5
40.77,-73.98,40.78,-73.99,4.5
40.71,-74,40.71,-73.95,18
40.75,-73.99,40.7,-73.83,36
40.65,-73.78,40.73,-73.72,27
40.74,-73.99,40.74,-73.98,4.5
40.78,-73.95,40.73,-74.01,29.5
40.7,-74.01,40.73,-73.96,22.5
40.79,-73.95,40.78,-73.98,10
40.76,-73.99,40.86,-73.98,65
40.77,-73.97,40.74,-74,20
40.77,-73.95,40.75,-73.99,15.5
40.75,-73.99,40.81,-73.96,27
40.73,-74,40.74,-73.99,38.5
40.74,-73.98,40.74,-74.01,11
40.74,-74.01,40.79,-73.95,21.5
40.76,-73.98,40.7,-73.93,28
40.67,-73.97,40.76,-73.92,30
40.77,-73.99,40.79,-73.96,11.5
40.76,-73.97,40.76,-73.93,14
40.78,-73.98,40.75,-73.97,11
40.71,-73.99,40.72,-73.96,11.5
40.79,-73.97,40.78,-73.95,8.5
40.77,-73.99,40.77,-73.96,10
40.73,-73.99,40.76,-73.96,13.5
40.69,-73.99,40.74,-73.98,18
40.72,-73.99,40.86,-73.92,34
40.75,-74,40.76,-73.92,33.5
40.76,-73.98,40.74,-73.98,9.5
40.73,-74.01,40.68,-73.85,44.5
40.74,-73.98,40.66,-73.98,30.5
40.75,-73.99,40.62,-73.73,70
40.76,-73.98,40.59,-74.19,68
40.72,-74,40.79,-73.97,27.5
40.77,-73.88,40.84,-73.92,27.5
40.73,-74.01,40.73,-74,4.5
40.79,-73.98,40.78,-73.95,8.5
40.83,-73.94,40.79,-73.97,12.5
40.72,-74,40.78,-73.98,24
40.74,-74.01,40.81,-73.96,26
40.73,-73.99,40.76,-73.98,14
40.75,-73.99,40.72,-74,15.5
40.76,-73.99,40.65,-73.97,40
40.76,-74,40.72,-74,17.5
40.76,-74,40.75,-73.99,8
40.72,-73.98,40.82,-73.94,25.5
40.72,-73.99,40.78,-73.95,21.5
40.74,-74,40.79,-73.97,19
40.8,-73.97,40.73,-73.98,25
40.79,-73.97,40.68,-74,35.5
40.73,-73.99,40.8,-73.97,23.5
40.73,-73.76,40.73,-73.76,54.3
40.65,-73.79,40.75,-73.94,43.5
40.73,-73.98,40.76,-73.93,20.5
40.77,-73.98,40.68,-73.86,37
40.77,-73.96,40.77,-73.96,50
40.78,-73.95,40.91,-73.83,41
40.77,-73.98,40.78,-73.98,7
40.81,-73.96,40.72,-73.98,28
40.73,-73.99,40.78,-73.98,23
40.74,-73.99,40.76,-73.99,15.5
0,0,40.74,-74,17.5
40.75,-74,40.77,-73.96,22.5
40.74,-73.98,40.76,-73.97,9
40.75,-74.01,40.69,-73.87,38
40.78,-73.98,40.77,-73.95,10
40.74,-73.98,40.76,-73.99,15.5
40.8,-73.96,40.73,-73.99,25.5
40.74,-74,40.74,-73.91,24
40.75,-74,40.73,-73.95,18
40.76,-73.97,40.73,-73.98,10.5
40.77,-73.98,40.79,-73.94,18
40.74,-73.99,40.77,-73.98,19.5
40.76,-73.97,40.75,-73.97,3.5
40.75,-73.99,40.77,-73.91,29
40.74,-73.99,40.8,-73.96,31
40.76,-73.96,40.69,-73.98,30
40.75,-74,40.66,-73.84,52
40.75,-73.99,40.77,-73.99,10.5
40.73,-73.98,40.7,-73.99,16.5
40.79,-73.98,40.62,-74.03,48
40.8,-73.97,40.79,-73.97,8.5
40.74,-73.98,40.68,-73.99,19.5
40.78,-73.98,40.71,-73.82,48.5
40.73,-74,40.79,-73.96,28
40.71,-74.01,40.76,-73.96,20.5
40.8,-73.97,40.74,-73.99,26.5
40.73,-74,40.75,-73.97,11
40.79,-73.96,40.78,-73.97,6
40.77,-73.99,40.81,-73.94,25
40.75,-74,40.83,-73.95,28.5
40.79,-73.97,40.71,-73.83,40
40.78,-73.95,40.74,-74,21.5
40.77,-73.96,40.75,-73.92,12.5
40.63,-73.95,40.72,-74,28.5
40.79,-73.95,40.82,-73.95,14
40.76,-73.97,40.75,-73.98,10
40.74,-74,40.69,-73.93,26
40.72,-73.94,40.69,-73.95,12
40.79,-73.97,40.81,-73.97,7
40.73,-73.99,40.85,-73.93,38
40.74,-73.98,40.82,-73.95,26.5
40.73,-73.96,40.75,-73.92,11.5
40.78,-73.98,40.77,-73.96,11.5
40.68,-73.94,40.67,-73.94,6
40.79,-73.95,40.75,-74,25
40.77,-73.99,40.71,-73.9,28.5
40.73,-73.98,40.73,-73.89,21
40.77,-73.96,40.8,-73.96,15
40.78,-73.95,40.72,-74.01,28
40.75,-73.98,40.74,-73.99,29
40.78,-73.95,40.71,-74.02,26.5
40.78,-73.96,40.78,-73.98,8.5
40.78,-73.95,40.78,-73.95,3.5
40.68,-73.99,40.71,-73.96,15
40.73,-74,40.63,-74.04,34.5
40.73,-73.99,40.84,-73.92,35.5
40.76,-73.99,40.7,-74.01,22
40.75,-73.98,40.78,-73.94,12.5
0,0,0,0,27
40.69,-73.95,40.75,-74,28
40.77,-73.99,40.76,-73.97,33
40.82,-73.85,40.75,-73.95,27
40.75,-73.99,40.76,-73.98,10.5
40.78,-73.95,40.8,-73.97,10
40.75,-74,40.78,-73.91,38
40.75,-73.99,40.77,-73.95,26
40.72,-73.99,40.72,-74,7.5
40.71,-73.95,40.7,-73.81,34.5
40.71,-74.02,40.72,-73.96,21
40.81,-73.94,40.83,-73.95,10
40.79,-73.98,40.75,-73.89,25
40.73,-74.04,40.71,-74.04,44
40.77,-73.98,40.76,-73.93,21
40.78,-73.95,40.77,-73.96,6.5
40.73,-73.99,40.86,-73.89,39.5
40.73,-74,40.73,-74,4
40.76,-73.97,40.81,-73.95,15.5
40.76,-73.98,40.64,-73.91,50.5
40.79,-73.95,40.79,-73.97,8.5
40.75,-73.94,40.81,-73.92,21.5
40.78,-73.98,40.76,-73.96,13
40.76,-73.97,40.78,-73.92,14.5
40.76,-73.98,40.78,-73.99,13.5
40.77,-73.92,40.8,-73.96,25
0,0,0,0,11.5
40.72,-73.99,40.8,-73.96,31.5
40.65,-73.78,40.73,-74,52
40.72,-73.99,40.77,-73.92,20.5
40.75,-73.99,40.73,-73.99,13
40.68,-73.96,40.72,-73.95,12
40.76,-74,40.75,-73.98,13
40.65,-73.78,40.62,-73.97,49.5
40.77,-73.96,40.8,-73.97,11.5
40.79,-73.97,40.78,-73.99,59
40.79,-73.98,40.75,-73.89,25
40.83,-73.94,40.85,-73.9,20
40.75,-73.99,40.81,-73.96,22
40.78,-73.96,40.75,-73.99,16
40.75,-73.99,40.73,-73.99,11
40.76,-73.97,40.8,-73.97,15.5
40.73,-73.99,40.72,-73.99,10
40.73,-74,40.79,-73.95,16.5
40.72,-74,40.78,-73.97,24.5
40.73,-73.98,40.82,-73.95,32.5
40.71,-74.01,40.77,-73.91,32
40.8,-73.96,40.74,-74.01,27.5
40.72,-73.96,40.67,-73.99,21.5
40.71,-73.97,40.77,-73.99,29.5
40.73,-73.86,40.75,-73.92,20
40.78,-73.98,40.71,-73.96,25
40.75,-74.02,40.75,-74.02,60
40.79,-73.94,40.77,-73.96,8.5
40.74,-73.98,40.74,-73.98,5
40.71,-74.02,40.78,-73.95,24
40.74,-73.98,40.8,-73.93,15.5
40.71,-74.01,40.76,-73.99,15.5
40.76,-73.98,40.79,-73.97,15.5
40.73,-73.99,40.68,-73.97,15.5
40.77,-73.99,40.73,-74.01,15.5
40.74,-73.98,40.78,-73.98,15.5
40.75,-73.99,40.81,-73.94,24
40.76,-73.98,40.83,-73.94,24
40.72,-73.99,40.71,-73.92,19
40.73,-73.98,40.77,-73.92,24
0,0,0,0,24
40.74,-74.01,40.79,-73.98,19
40.74,-73.99,40.7,-73.93,24
40.67,-73.99,40.75,-74,24
40.76,-73.99,40.69,-73.98,24
40.73,-74,40.79,-73.97,24
40.75,-73.97,40.72,-74.01,19
40.73,-74,40.78,-73.95,19
40.75,-74,40.69,-73.95,24
40.69,-73.99,40.65,-73.95,19
40.8,-73.97,40.73,-73.98,24
40.75,-74,40.69,-73.95,24
40.73,-73.99,40.73,-73.87,24
40.72,-73.99,40.8,-73.95,24
40.75,-74,40.79,-73.97,19
40.74,-73.98,40.81,-73.94,24
40.72,-74.01,40.76,-73.96,24
40.74,-74,40.8,-73.94,19
40.73,-73.95,40.67,-73.98,24
40.74,-73.99,40.71,-73.93,24
40.74,-73.99,40.8,-73.95,24
40.73,-74,40.79,-73.97,24
40.77,-73.96,40.71,-73.96,24
40.8,-73.95,40.8,-73.95,25
40.74,-74,40.68,-73.95,24.5
40.68,-73.98,40.7,-73.93,24
40.77,-73.96,40.7,-74,24
40.74,-73.99,40.78,-73.98,24
40.72,-73.96,40.76,-73.96,24
40.73,-74.01,40.79,-73.95,24
40.73,-74,40.71,-74.01,24
40.83,-73.95,40.74,-73.98,24
40.72,-74.01,40.77,-73.95,24
40.78,-73.98,40.73,-74,24
40.76,-73.99,40.83,-73.94,24
40.71,-74.01,40.76,-74,24
40.69,-73.95,40.73,-73.98,24
40.7,-73.99,40.63,-74.03,24
40.72,-74,40.77,-73.99,24
40.76,-73.97,40.7,-74.01,24
40.75,-73.99,40.75,-74,6.5
40.84,-73.94,40.91,-73.89,21.5
40.78,-73.96,40.72,-73.84,32.5
40.82,-73.95,40.77,-73.92,18.5
40.72,-73.96,40.78,-73.95,19
40.73,-74,40.8,-73.97,19
40.75,-73.98,40.71,-73.96,19
40.71,-74.01,40.76,-73.99,19
40.74,-74,40.78,-73.95,19
40.71,-74.01,40.67,-73.99,19
40.78,-73.98,40.75,-73.98,11.5
40.75,-73.99,40.77,-73.93,19
40.72,-74.01,40.76,-73.96,19
40.76,-73.97,40.76,-73.96,4.5
40.77,-73.99,40.73,-73.98,19
40.76,-73.97,40.72,-73.96,19
40.73,-74,40.78,-73.95,19
40.75,-74,40.7,-73.99,19
40.77,-73.99,40.81,-73.94,19
40.79,-73.98,40.74,-73.98,19
40.79,-73.98,40.73,-74.01,19
40.77,-73.99,40.73,-74.01,19
40.75,-73.99,40.69,-73.99,19
40.76,-73.98,40.68,-73.97,33
40.77,-73.87,40.74,-73.98,24.5
40.65,-74.02,40.72,-73.96,24.5
40.67,-73.97,40.75,-74,24.5
40.76,-73.99,40.7,-74.02,24.5
40.76,-73.98,40.7,-73.98,24.5
40.77,-73.95,40.71,-73.94,24.5
40.74,-74,40.77,-73.95,16
40.77,-73.99,40.74,-73.98,16
40.76,-73.98,40.71,-73.96,24.5
40.8,-73.97,40.72,-73.98,24.5
40.77,-73.97,40.74,-73.99,16
40.74,-74,40.78,-73.97,24.5
40.73,-74,40.76,-73.92,24.5
40.74,-73.98,40.79,-73.97,16
40.8,-73.97,40.73,-73.96,24.5
40.72,-73.96,40.75,-74,24.5
40.75,-73.98,40.72,-73.96,24.5
40.72,-73.98,40.77,-73.98,16
40.68,-73.95,40.69,-73.84,24.5
40.78,-73.95,40.75,-73.99,16
40.72,-73.95,40.7,-73.91,16
40.77,-73.91,40.8,-73.96,19
40.75,-73.99,40.72,-73.95,24.5
40.72,-73.99,40.77,-73.92,24.5
40.76,-73.96,40.75,-73.89,25
40.76,-73.96,40.84,-73.94,24.5
